text,actors,directors,label
what 1962 film based on the famous novel by author harper lee starred gregory peck in the leading role,['gregory peck'],[],1
do you know the name of the film starring leonard dicaprio and mark ruffalo about a detective trying to solve the mystery of a missing mental patient,"['leonard dicaprio', 'mark ruffalo']",[],0
what is that 2012 romantic comedy drama film starring meryl streep tommy lee jones and steve carell,"['meryl streep tommy lee jones', 'steve carell']",[],1
what 1960 american western movie shares a name with a song by british punk band the clash,[],[],1
tom hanks stars as an all female baseball team s manager in this 1992 penny marshall directed movie,['tom hanks'],['penny marshall'],1
what is the name of the movie based on shakespeare s play about doomed star crossed lovers,[],[],0
this film is mel brooks s classic black and white comedy about the grandson of the great scientist returns to his family estate,[],['mel brooks'],1
a young boy fighting cancer writes to heaven and touches lives in his neighborhood and community and inspires hope among everyone he comes in contact with in this 2010 spiritual movie,[],[],1
i am thinking of a 2012 sci fi film that stars bruce willis and joseph gordon levitt as criminal time travelers,"['bruce willis', 'joseph gordon levitt']",[],1
in this 1980 s classic michael j fox must fix his parents up on a date to ensure his future birth,['michael j fox'],[],1
i am thinking of the dramatic film that stars monique in an oscar award winning portrayal of an abusive mother to a grossly obese and illiterate teenage girl,['monique'],[],1
i m thinking of a movie that has a girl who loses her arm during a shark attack while surfing with her friends,[],[],0
what 2010 jake gyllenhaal film takes you back to the 1990 s and pfizer s release of viagra,['jake gyllenhaal'],[],1
which movie directed by ingmar bergman features a knight who challenges death to a game of chess,[],['ingmar bergman'],1
what s the classic washington dc movie where jimmy stewart is a member of congress and gives an exhausting filibuster speech,['jimmy stewart'],[],0
i am thinking of the classic charlie chaplin silent film about the little champ and his hard times during the great depression,['charlie chaplin'],[],1
what is the movie starring michael j fox that send him into the past in a time machine made out of a car where he interferes with his parents falling in love,['michael j fox'],[],0
i am thinking of the second installment of the teenage vampire film series that is based on the popular stephenie meyer novels,[],[],1
what s the movie where vince vaughn discovers his best friend s wife is having an affair,['vince vaughn'],[],0
which james bond film starring sean connery was the first in the series to win an oscar,['sean connery'],[],1
this 1998 war film starring tom hanks is set during the invasion of normandy during wwii,['tom hanks'],[],1
in which filmd is a us army major assigned a dozen convicted murderers to train and lead them into a mass assassination mission of german officers in world war ii,[],[],0
what shakespearean title did elizabeth taylor and richard burton team in playing a bickering couple,"['elizabeth taylor', 'richard burton']",[],1
what movie featured songs co written by elton john including hakuna matata and can you feel the love tonight,[],[],1
what is the name of the bio movie about the singer that sings the song i kissed a girl,[],[],0
which movie is based on the true story of an underdog boxer and his journey in philadelphia,[],[],1
set in hawaii in the 1940 s this film features an iconic moment where two of its leading characters kiss in the rolling surf on a honolulu beach frank sinatra stars in this film what is the name of this movie,['frank sinatra'],[],1
which summer camp slasher ends with angela played by felissa rose revealing her shocking secret,['felissa rose'],[],0
what is this m night shamalan film starring bruce wilson a child psychiatrist and haley joel osment as a troubled school boy,"['bruce wilson', 'haley joel osment']",['m night shamalan'],0
julie andrews flew threw the air and won an academy award for playing what magical person,['julie andrews'],[],1
this 1959 alfred hitchcock classic includes an iconic scene in which roger o thornhill played by cary grant is being chased through a field by an airplane,['cary grant'],['alfred hitchcock'],1
what s the mel gibson epic about a scotsman who fights for his country s independence from england,['mel gibson'],[],1
what kind of pancakes did fabian ask for,[],[],0
what is the new movie with adam sandler and adam sandberg about a best man,"['adam sandler', 'adam sandberg']",[],1
what movie set in the distant future tells the story of a small waste collecting robot who inadvertently embarks on a space journey that will ultimately decide the fate of mankind,[],[],0
this movie was the fifth in the series of horror movies where someone would see a group of people die and then they would all die,[],[],0
what is the recent comedy film that has three men plotting to kill their terrible employers while solving a murder case at the same time,[],[],1
what film tells the story of a secret military project that endangers neo tokyo when it turns a biker gang member into a rampaging psionic psychopath,[],[],0
i m thinking of a movie that contains a few friends who have a raucous bachelor party in asia and have to piece their memories back together the day after,[],[],1
